ORF,Ara+2_R_seg1,Ara+2_R_seg2,Ara+2_R_seg3,Ara+2_R_seg4,Ara+2_R_seg5,Ara+2_2K_seg1,Ara+2_2K_seg2,Ara+2_2K_seg3,Ara+2_2K_seg4,Ara+2_2K_seg5,Ara+2_15K_seg1,Ara+2_15K_seg2,Ara+2_15K_seg3,Ara+2_15K_seg4,Ara+2_15K_seg5,Ara-1_R_seg1,Ara-1_R_seg2,Ara-1_R_seg3,Ara-1_2K_seg1,Ara-1_2K_seg2,Ara-1_2K_seg3,Ara-1_15K_seg1,Ara-1_15K_seg2,Ara-1_15K_seg3
gutM,-0.0168142855919304,0.012666033095137,-0.0097554720908347,0.0170208058703202,-0.0187918917445427,-0.0321362849530189,0.0031222968204318,0.0111498873603408,0.0292887988973018,-0.0402426061211251,-0.0202502202944773,0.0096339656555671,0.0043172364949476,,,0.0170218804154866,,-0.0037501351025393,0.0032136576341349,,,,,
gutQ,-0.00537974912718,0.0184003074506237,-0.0085276177241975,0.0139338199623494,-0.0001182902337392,0.0254282487908428,-0.0173661373091712,0.0073733073260143,0.0051205816806299,,0.0148791060952523,0.0286178234700259,-0.0690853955449129,0.0036591189771459,0.0184613912919096,0.0032238909694088,0.0166607371425517,-0.0013001618286805,-0.0237616104869483,0.0207342839414484,0.0052797796157223,-0.0354612888225384,,-0.031411765277448
gyrA,-0.0168765409652348,,,,,,,,,,,,,0.0404367572386942,-0.0414898043744111,,,,0.0288253441736161,0.001915865969222,-0.0555714740297567,,,
hcaB,0.0058226845773742,0.0108115955619132,0.0011872895603914,0.008890719247535,0.013234598563787,0.0026715784825792,0.0033108072531543,0.0080235713225566,-0.0263658893274614,-0.0165041293729547,-0.0092183300770584,-0.0004792820033831,-0.0018125085822329,-0.0101589178441165,-0.00968251182387,,,,-0.0025509100287147,-0.0034117281635562,0.0031642794792573,0.0044050829635881,,0.0004165450744859
hcaC,0.0261598650149673,0.0238741859034413,0.0145624460073306,,-0.0046631529827659,0.0282886607066473,-0.0231241745580602,-0.0009209221205488,,-0.0210296249540435,,0.0007787674057893,,,-0.0092622709192435,-0.0720771035065165,-8.88817358468989e-05,0.0073818782774394,,-0.0023985719625418,0.0263288249534348,-0.0081164900661033,-0.00273839806661,
hcaD,-0.0081157304479451,0.0030123136129651,-0.0053399448684888,-0.0036874729921251,0.0118389102955784,-0.0016998513493577,-0.0015034956922168,0.0005349121591928,-0.0015539871237129,0.0014311182149463,-0.004246731350765,0.0049746868809142,0.0086617168329318,0.0035044640985303,-0.0052158491099049,-0.0224385786370434,0.0051632326400269,-0.0004189198733189,0.0070419877818819,0.0038803981461679,0.0065634279082022,-0.0777896199073658,0.0067082111132448,-0.0453577606652665
hcaE,-0.0059723419407684,0.0136852101966772,0.010430588528317,0.0130827542657218,0.0005298364826552,-0.0053861975555244,-0.0034124672981224,0.0020281470893248,-0.0093768081473112,-0.0178711607816979,-0.0026747227975232,0.0051689320436437,0.0012124365289393,0.0022868035113366,-0.0028155045886052,0.0038012429680444,0.0115916230884031,-0.006632611814934,-0.0020878778254372,0.0163858870093364,0.0107706194648079,0.0049648775316447,0.0030079343988409,-0.0057063357909661
hcaF,0.0162451787567067,,-0.0295102336066403,0.0086101919793819,-0.0368512973769983,-0.0007879818747286,,-0.0331022500034922,-0.0074956905763304,0.0198825197732905,0.0162324268266424,,-0.103554070973031,-0.0088172290108038,0.0098937461051892,-0.0433073794988512,-0.000380481086412,0.0047870411105024,,0.0058484718314347,0.0103561212662193,,0.01756712311688,0.0089778919776786
hcaR,-0.0146364265125642,0.0138622346903791,0.0097819756850544,0.0202412047177352,0.0010133306084314,-0.0189581121975405,-0.0293175221656596,-0.0096742563549039,0.0180456551847278,0.0018703849388013,0.001334216449837,0.0166109445689694,0.017290176729282,0.0389694553162174,0.0040591328998054,,-0.002021382902746,0.0133461395509666,0.007577374363416,0.0184294498139736,-0.0078220993694329,-0.0089941958915624,,0.0023643415263418
hcaT,0.0126710787629379,-0.0014117908924339,0.016077220240451,,0.0149986162016603,-0.0038304085414987,-0.0020615503583128,-0.013608065247895,-0.0440362631560635,0.0127538716761953,-0.0052762170711406,0.0068558333501939,-0.0176069189187073,-0.0118667588735689,0.0023079443748211,0.0044225004430974,-0.0319559333219004,0.0152913969302649,0.0086575555915006,0.0074607751913004,0.0055761053154951,0.0042247930981325,0.0024134831961722,0.0226792735258246
hchA,-0.0022311395558021,0.0042716253938607,0.0006398961926206,0.0171633003625055,0.0137451043184282,0.0141415106132715,0.0076326266524923,0.0074047517582387,0.0094275586480019,0.005764441908481,0.0044391951633404,0.0128284909368174,-0.0146710899672011,-0.0008283962511137,-0.0016007871164722,-0.0099411293878602,-0.0064590333705553,0.0009220162579537,-0.0001461135267739,-0.0007882755976349,-0.0010590369709383,,0.0124039243961207,0.0099849990328448
hcp,-0.0015321039153022,-0.0006859806163933,0.0122566687283676,0.0262885988093696,0.0077349622713722,0.0039506892979673,0.0048952852099708,0.0111725979457028,0.0069177659688618,-0.0062006725720664,0.0073947826967692,-0.0065375189302947,0.0245550856677001,0.0103367596106901,0.0075625644519716,0.0041439578782887,-0.0020536549758191,0.0054783481117135,-0.0013379488804262,0.0422640334960834,0.0097847441721678,0.0035888311462924,0.0148356693668299,
hcr,0.0165590271140807,0.0146662649627343,0.0058667820537763,0.0287726420553338,-0.0018177526903682,0.0038075467651164,0.0147692451677448,0.0033352268967735,-0.0067153215025041,-0.0071953141744011,-0.0128088204211593,0.0021170433794612,-0.0037002903008103,0.011032646268987,-0.0014370639214727,-0.0065261761203477,-0.0161450904904911,0.0189036872152675,0.0067685449348007,-0.0106116688833884,0.0091112393332355,0.004102751134928,-0.0013972441937779,-0.0107151444986766
hda,-0.0070621592151263,,,,,0.0087547569506102,,,,,-0.0089696301960988,,,,,0.0010259287247585,,,0.0074720872438552,-0.0002099343771319,,,-0.277836667744797,
hdeA,0.0089562446529426,0.0039353775291625,-0.0249292197323581,,,,0.0038213873230843,0.0045473599513526,,-0.0462423623729525,,,,,,,,,0.007561052521239,,,,0.0335731404136112,
hdeB,0.0165275082519098,-0.0417255908546785,-0.0096216524328428,,,0.0178616135735383,-0.0227626873308901,-0.0144831862127566,,,-0.0031742713518563,,0.0085907775394261,,,0.0171398227937661,0.0084343280689572,-0.0311247323077643,,-0.0075561150394595,,,0.0026708423278689,
hdeD,-0.0050257857538094,-0.0116513097468392,,0.0051805517854311,-0.0054969510311532,0.0036354736140881,-0.0118528132057359,-0.0042865846013475,-0.0068008329846108,0.0047166759645163,0.0025068156090308,,,0.0028824672589401,0.004927766114329,,,-0.0037969529754927,-0.000672674589901,,0.0045470217732614,-0.0150078647073766,,-0.039189150563735
hdfR,-0.0332045114330858,-0.0447830862040928,-0.0472086169599852,-0.0378436437237398,-0.029353734189279,-0.0262133659256841,-0.0503516967679468,-0.0729843532408423,-0.0723949468746351,-0.0788755592502981,-0.0137545609747948,-0.0483275720681685,-0.040297794316453,-0.0510581296361324,-0.0938202058982971,-0.0695044600924846,-0.0503646143854874,-0.105333665594585,-0.012331736306391,-0.0720685046365909,-0.0174935780798694,,-0.0973356253998956,
hdhA,0.0199115695005026,0.0020938362539095,,-0.0227231552761562,3.30414675695261e-05,0.0219427651097775,0.0252028154544374,0.0319919321504037,-0.0050770749602633,0.018768889937286,-0.018342199094566,0.0073517161383765,,-0.0043424150503184,-0.029331042507116,,,,0.0175614927577861,0.0061051200905698,-0.0075517221223544,-0.0155075206612907,,0.0118744930733221
helD,-0.0014001115255191,0.0067490373453806,0.0148900897445964,-0.002109674152116,-0.0067637320899972,-0.0292295186122145,0.0110114756009265,-0.0185132058806651,-0.0087332255224035,-0.0122421903282012,-0.0174121793815516,-0.0150321705252648,0.001891567115888,0.0080501314995973,-0.0034221184462441,0.0040885341395549,-0.0036897914234502,-0.0096228587480033,-0.0065213926711278,0.0076667651999387,0.0062636086600594,0.0075058146945549,0.0078138499850577,0.0107123131158021
hemB,,,,,0.0304945114285111,-0.0691952966038168,,-0.0505923903285133,,-0.0357122043256051,0.0297780539942033,,-0.0552422062390087,,-0.0591072906180073,,,,0.0019158659692221,,,,,
hemD,-0.0335342047063815,,,,,-0.0288163869581124,,,,,,,,,,,,,-0.0454884218798907,,,,,
hemE,,,,,-0.0053142827803017,,,,,-0.0331167609702659,,,,,-0.0194234475639767,,,,,,,,,-0.0056641417494745
hemF,0.0037591203885661,0.0008299109432733,0.0176371021650291,0.0021343673905925,0.0025204366974981,-0.0042468401730114,-0.0056023426618121,-0.0176817955989974,-0.0113942683140518,-0.005429108745865,-0.0247719040137951,0.0108900012202655,0.0185816719949676,-0.0082762950983941,-0.032260093259006,0.0155835104784053,0.0114866248587802,0.0100406914990684,,-0.0149678821237165,0.0042748194305252,0.0201426263044281,-0.0003228952439755,0.0188605922916918
hemG,,,,0.0744825146120421,,,,,-0.0069117486914602,,0.0011753468275375,,,0.0273954026002257,,,,,,,,,,
hemL,0.0649976411166184,0.0519888296899335,,,,,-0.0118855600435529,,,,,0.0119716290329085,,,,-0.0668711251660051,,,-0.0915635156026163,,,-0.0559897981608921,,
hemN,-0.0028559277629015,-0.0002076207987358,0.0088306368649292,0.000393722871057,0.0022429693855518,0.005481103537607,0.0232641315368895,0.0101107012105259,0.0125382644333904,0.0059637572910623,-0.0018185302325558,-0.009169250058183,0.0016084924899679,0.0034009226862188,0.0024998291733999,-0.0136223043364004,0.0043126702534052,-0.0210659034564177,-0.0139362116939162,0.003996374840352,-0.0270265812314072,-0.0070540707240456,6.63047281248736e-05,-0.0087873193324116
hemX,-0.024717406979738,-0.0361116306259529,-0.0256892100682652,-0.0353898648163187,-0.0285567426092768,0.0454756039039355,-0.0277290172499414,-0.0246061804849062,,,,-0.0238404897020614,-0.0532638724435682,0.0299918723493716,0.0833387282711492,-0.0159395893176199,,-0.0506349569491498,-0.0060999615775944,,,-0.0349009160745121,0.0046460813337447,-0.0194543869804495
hemY,0.0082700457974269,-0.0015407060659168,-0.0121655457375754,-0.0291357154380092,-0.0297448952461433,0.0115637104952948,0.012108458461582,0.0084641367305889,0.0071780394497421,-0.0423127051441171,0.0101424390400016,-0.0348207435575238,-0.0152393777660324,-0.0189219330760177,-0.0439550433146528,0.0024904226063869,-0.014020553609322,-0.0316079470096662,-0.0187925438435196,-0.0133136994275756,-0.0172265703312349,0.0181226786743255,-0.0036308487591319,-0.0229636538800152
hepA,-0.0173114232413084,-0.022077118933366,-0.0286299747619542,-0.0280513176494611,-0.0097573461951078,-0.0229059923671139,-0.0531905586152069,-0.0245520757949605,-0.0295730734042929,-0.0184572069476358,-0.0263507053976897,0.0100048228619649,-0.0206762572696472,-0.0239990820092714,-0.042269591371196,-0.0242623362159793,-0.0386942773470706,-0.0047609212471581,-0.0119542821954089,-0.0259584739271534,-0.0120297125794699,-0.0294742778168554,-0.0532678802802444,-0.0195089193170436
hflC,-0.0011240583183366,0.0136365438862385,0.0725190171255691,0.054005946364149,0.0741743390991517,0.0181286391723534,0.0248142969066097,-0.0279735808151258,-0.161088883859629,-0.0112450135039026,0.0007910226793288,0.0226557016234627,-0.0088639479470547,0.006633631157703,-0.0504895455887943,0.0381166682989543,-0.113980198040189,0.031648256153887,0.00295399349038,-0.0163818454644027,,-0.025264919962182,0.0001133662583409,
hflK,0.0089378501877571,0.0797820114023145,0.0414537020422045,0.0163075872777654,0.0108661490325831,0.0148237758494063,0.0045576841926564,-0.0060166346934873,-0.0116728534487485,-0.007220274730948,-0.0313578390087776,0.0208630700848541,0.0112055643139605,-0.0125821340096497,-0.031822450642793,0.0170887652696326,-0.0017122306656747,-0.0270250192455764,0.0114920543539124,-0.0028480293074991,-0.0375640104528189,,0.0027019247246287,-0.0628182733005342
hflX,-0.0096443094452483,-0.0047495051370658,0.0227079725623184,-0.0043625668688396,0.0139030985435143,-0.0428241959293746,-0.0437280202793738,0.0035348939239174,0.0043234057699012,0.0200703371639925,-0.0303753251821757,-0.0059217632025268,-0.0314065814451385,-0.000703222340624,-0.0234062916349503,0.0148644224233321,0.023079479732321,0.0168000090550435,-0.047094705612386,-0.0363533173510907,-0.0076998462202655,,,
hfq,,,,0.0201178626805757,0.0262703879840539,,,,-0.0074009272157535,-0.0202216899804236,,,,-0.0448432494264866,-0.0148137779029816,,,,,,-0.0874920491454938,,,
hgdC,0.0182131296714805,0.0031965611224463,,,-0.0034319866250398,-0.0020024540072779,-0.0245074407831082,,-0.0186663223282879,-0.0028936996761796,-0.0076101437661917,-0.0140206768248978,,,0.0236249885389632,-0.0067442113650582,-0.0049720354519189,-0.0041623625161826,0.0068075955897989,0.0062784703850986,,,,0.0009412515745848
hinT,0.0151634409626015,-0.0207855382149446,,-0.0089940957165829,-0.0123193450201231,-0.0900380502898831,-0.0589102824561315,,-0.0224923224298799,-0.0366680718743391,,-0.0088855264915455,,,0.0160174193168237,-0.0049283802040131,0.0036561601552313,,0.0031370609561851,,-0.0274988475692844,,-0.0171387473167617,
hipA,-0.0406726520576924,0.0046510347248283,-0.0088253766492064,0.02062849833158,-0.0030066457169758,-0.0421624980680076,0.0017456169513016,0.0032753272122962,0.0029887885043166,0.001865835240035,0.0142812882486522,0.0044039458048722,-0.0145403115637931,-0.052705871251457,0.0049167086140156,,-0.021545316895371,0.0027591060770795,-0.0328018917303676,-0.0246574749029406,-0.0138189775471034,0.0036577721473875,-0.0049998905560206,0.0015132902829142
hipB,0.0097156852931743,,,,,0.0538561720652803,-0.0239331722463923,0.036892299249271,,,,,,,,,,,,,,,,
hisA,-0.0924183066418334,,,,,,,,,,,,,,,,,,,,,,,
hisC,-0.0836746704822515,,,,,,,,0.0176909303321177,,,,-0.133141845484735,-0.0141371648919709,,,,,,,,,-0.0306552081665672,
hisD,,-0.265088987300466,,,,,,,0.0219806602209869,,,,,0.0038226216918375,,,,,,,,,,
hisF,,,,0.0131291032267532,,,,-0.0615391580909691,,,,0.0369542678786578,-0.121107550393438,-0.0152079662612175,,,,,,,,,,
hisG,,,,-0.0970373011202816,,,,,,,,-0.164852694033567,,0.0517303287403691,,,,,,,,,,
hisI,-0.193329410587595,,,-0.532791888498654,,,,,0.0367328944638099,-0.0143102704915062,-0.115770136321136,,,-0.118976546414604,-0.096720841307409,,,,,,,,,
hisJ,0.0010438279853969,0.0057542569195048,0.0044637304889057,0.0070554265888198,-0.0085621586565839,-0.0061765201803291,0.0185442691310372,0.011121538464707,-0.002180927466853,0.0178283055038695,-0.00274807538897,-0.0124134095238978,-0.0400892463253903,-0.004647973794405,0.0029883480800565,-0.0063327212222578,-0.0196849946409168,-0.0082476027280885,-0.0048309373452313,-0.0008498953449524,,0.0081303305623346,,
hisM,0.0034796279612635,0.0131991903272607,-0.0053989421157045,-0.0072343780762668,-0.000485395469066,0.0036113012649585,-0.0056552796796456,-0.0116108488650387,-0.0045421617466738,0.0384785558511134,0.0068405822158874,0.0038566553494984,-0.0093259393961871,0.0008530208493006,-0.0058663745567817,-0.0096845388242762,-0.0277601540349283,-0.0003589712709459,-0.0213225971670868,,-0.0087435254258,0.0122013477542353,,-0.0041216750297512
hisP,0.0129610711344665,0.0006155468350644,-0.0111737880495464,-0.0006498327900311,0.007759253329863,0.0417558393878692,0.0019776940309688,0.0130618189039699,0.0276890710718777,0.0157282116034566,-0.0145406861077154,-0.0084390116774656,0.0205244788839459,-0.0193564591828945,0.0065482083093604,-0.018923508427114,-0.0031031386919117,-0.0034568327101377,0.0003907628140135,-0.0175327515483705,0.0090622253093152,-0.022780205840693,-0.0045677398886997,-0.0056524600353082
hisQ,0.0007906384869481,,-0.0018367979316543,-0.0105449434469162,0.0027934169767923,0.0194155420350588,0.02380819944053,0.0078595737640002,-0.0056978287518988,0.0175840427024572,0.0190460955527878,,0.0057263646085488,0.001762917438118,-0.0100800137838078,,-0.0142493026762337,-0.0099966082074688,,-0.0060278476599989,-0.0015600469807071,,-0.005457815192065,0.0071502186101675
hlyE#1,,,-0.105301176988905,-0.0014827156307327,-0.0257503277576936,,,,-0.0351959095408807,0.0242372509246036,,,,-0.0026285819082577,0.0223648532106494,,,,,,,,,
hlyE#2,-0.005996940988554,0.0036540437456462,0.221535790779303,-0.0558660317921902,,,0.0806300455629358,0.0195058256286712,,0.0006634215688609,,-0.0027368913079915,0.005160941825938,,,-0.0287967481876987,,,,-0.0177578419157976,,,,
hmp,-0.003538291430356,-0.0039725248242497,0.0053253581228384,-0.0181090550249527,0.0003523514344546,-0.0009116671780001,-0.0024459541901007,0.0053799945748724,0.0072916889653004,-0.0031682686345784,0.0107653647786368,-0.0013277993732621,-0.0149173928803475,0.0012050895761596,-0.0136430069832997,0.0119008617004485,-0.0159387454822608,-0.0073057788533068,0.0014501510586599,0.0060905565848075,-0.0029542116472111,0.000169791347746,0.019963125045241,-0.0055478792400118
hofB,0.337889761455812,0.0337622595499716,-0.0130630796204831,0.0095107248019993,0.0035820185345674,0.0049511716945592,0.0007893772650672,0.0031008366177248,0.0133280213189026,-0.0105195045058112,0.0013909723007266,-0.0014584201767988,-0.0269537059939633,-0.0105269121077475,-0.001054898042708,0.0137878797414283,0.0313282384165871,0.0105482910357978,0.0002452363241283,-0.0015485466403916,-0.002743961331591,-0.0027393902358913,0.0140067878575654,0.006294253903249
hofC,-0.0008724290268718,0.0131906776103531,0.0051007480651343,-0.0101126079026908,-0.0030333019941868,0.0001354536491314,0.0061521272049148,-0.0107477931606695,-0.0040722414038934,0.0983645283582093,-0.004859799054629,-0.0050153720979379,0.0005745477608296,0.0053012175737986,-0.0468127633935928,0.0077404791585724,0.0046508900059967,0.0088386703793595,0.0055097676962512,-0.0035766355385951,,-0.0014306621815437,-0.0030391030481739,0.0131644124232833
hofQ,0.0175550941130199,0.0208654592392785,9.33138029558547e-05,0.0076224585568047,0.0025828348921365,0.0024673481301904,0.0198683367660933,0.0059169615031647,0.0005338817764782,0.0040732215845098,-0.001168269690497,0.0145157623716758,-0.0010050776055602,-0.0038958912181183,-0.009664031008125,-0.009641275274995,-0.009051136836956,0.0074494849168121,0.0085430968927344,-0.0045975080576864,-0.0002091342310529,-0.0086683844361418,0.0131566921530733,0.0092836076877347
hokA,,0.0239317885372183,,-0.0145145068744303,-0.0300659421665349,-0.0031039276668611,0.0277547785147649,,0.0370495758425809,0.0142200162380336,,-0.0219296701756452,,0.0016177323177555,-0.0019933140877763,,,,,,-0.0154596938635627,,0.0031789123781601,
hokD,0.0101074938367845,,,0.0156301719156718,0.0052882860428999,0.0067249539641239,0.035778592171513,,-0.023237727354549,-0.042944700746083,0.0062932182524742,,,-0.0409055218872326,0.0190378775670815,,,,,-0.008224511628708,0.0009971954184876,,,
hokE,0.0088480484275817,-0.0016957748150386,0.0439310541024902,-0.0112358039510464,0.0281421307039028,-0.0001157013301961,-0.0235733998137543,,-0.0144381583623223,-0.0364360243276479,0.0121821394657447,0.0085573146999688,,0.0099902536056196,-0.0662422985028932,0.0040741550421152,0.0104128540861522,0.0067901173519822,0.0090420263814993,,0.0094762970948404,,-0.0190179179384237,0.0031397281151509
holB,,,,,-0.0305981695787051,-0.0072522797237987,,,,-0.0419535015867554,,,,,0.004826861336561,,,0.0016960386100063,,,,,,
holC,,0.0032417971615569,-0.0373781763974348,,-0.0505528395876789,,-0.0408543796601362,,,-0.0738645990035535,,,,,,,-0.0536847574535814,-0.0540144222039033,,,,,,
holD,-0.0536496975685097,,,,-0.0057576985939333,,,,,-0.0480075342258079,,,0.0386155394454764,,-0.0432022523725524,,,0.0032041434250456,,,-0.0260657350176213,,,
holE,0.000458284192455,0.0049724350637588,,0.008476706647292,0.0021253630614057,,-0.0416369244252186,-0.0182726223450972,0.0448627996876244,,0.0077619652300933,-0.0192861849449022,-0.0276132423346223,-0.0038427645095734,-0.0269646340430114,,-0.016907139949366,,,,,,,
hpaA,-0.0088648293665868,-0.0074505993357142,-0.0048173376145247,0.0029623631980674,-0.0042782075221966,-0.0008409972778413,-0.0252584807656761,0.0029762550335605,0.022117414479368,0.009288343973628,-0.0194010019947033,-0.0505870222337586,-0.0339009270284781,-0.002017231143909,0.0012193954785465,-0.0921538033074289,0.0320532459695156,0.0020190110801527,0.0063571730270966,-0.0103088482311343,0.0169462160914775,0.0028553202357558,0.0144870620713463,-0.0199369437665421
hpaB,-0.0027180204094138,0.0167882845476664,0.0042145268228384,0.0203234160886088,0.0055688504134511,0.001328347727272,0.0140387747169951,-0.0047612435580241,0.008945251535091,-0.0015991132261962,0.0029940414680369,0.0048515970969766,-0.0043196871874811,-0.0080880930715843,9.89532268448531e-05,0.0028489331835428,-0.0140261706630026,0.0035678987675355,0.0093254637862505,0.025816662432864,0.0060163228482392,0.0051579066017427,0.011895687384701,0.0061962101273358
hpaC,-0.0031520906763585,-0.0269353931106363,,-0.0091589315115399,-0.0021107664557609,-0.0081201921282422,-0.0024948206945231,,0.0133343928714347,0.0076104601576397,-0.0013914692933709,-0.0115195197602719,,-0.0147600629779626,-0.0003959909738145,-0.0116993816908652,,0.0044616288863304,0.004016536858867,0.0214658536133246,-0.0445945040601384,-0.0125044460395952,,0.0017484486757756
hpaD,-0.0025066461696149,3.60335933062536e-05,-0.0302786752508645,0.007870129001426,0.007580486208024,-0.0007858131796236,0.0196260814776036,0.0005765905612115,0.0054187501938934,-0.0026364622815042,-0.0105743786371208,-0.0615511033760184,0.0196854729294774,0.0055002906319412,-0.0008796844268107,0.0008851489787752,0.0141400996176957,0.012077405786154,0.0052447339071912,0.0157642406202751,0.0103758093018411,0.0102008894392496,-0.0209377259215754,-0.0399177148643068
hpaE,-0.0010314390438145,0.0018114397193225,0.0181670859848652,0.0097329509841237,,-0.0184086073588073,0.0042975564811933,-0.0001989156848959,0.0076642583832057,-0.0098955717876261,-0.0180508789916179,0.0119351719789979,0.0097307233358732,-0.0140714820796859,,0.0070219720592645,-0.0237848242665324,,-0.0119780791141729,0.0167812294509653,0.0080997958738335,,-0.0107516388905989,0.0048138267534698
hpaF,-0.0021020906824296,0.002455453802849,-0.009780490439614,0.0131587480513926,0.0164072863834773,-0.000686146157599,-0.0004815946649319,-0.0062584427267389,0.0079630041627671,-0.0008019846266082,-0.0220169822071483,-0.0019558486948421,-0.113944585330103,0.0089227750111971,-0.0164178179838614,0.0154444655977213,0.0016631368762115,-0.0121994284390286,0.0122026905175165,0.0184605038646349,0.0087725962625678,0.0055837843676836,,
hpaG,0.0077507568497173,0.0052347216215537,0.0078824350134461,0.0119501111618872,0.0112219962068164,-0.0904962610590116,0.0106537341418983,0.0177085737829123,-0.0042184506915059,0.0134255589184527,0.0034787187434566,-0.0118961846994418,-0.0491772422438645,-0.003373824488823,0.0126073258048156,-0.0011266362240048,0.0025749424485228,0.0080455587359431,0.0021067611642508,0.0048207989552739,0.0072624345999872,0.0018683061779564,-0.0032452814107418,-0.0095818219549275
hpaH,0.0158574911883398,0.01011587171017,0.0138736444444193,0.0017257871141941,0.0044361983584371,0.0087595633836078,-0.0315928290425692,0.0051819665490339,0.0082637729881992,-0.0132412552669814,-0.0080743732108401,0.0006004705249236,0.0021464293062854,,0.0103812976430491,0.0206333085172902,0.0009072287969635,0.0003578228376246,0.0054297129740888,0.004582673022916,-0.0306320553616718,-0.0069196185422151,,0.0032726313042799
hpaI,0.0081802716375155,0.0086266002795289,-0.023622271190407,0.0048566553986761,0.027184483779405,-0.0085584819371883,0.0602800436356711,-0.009227502586382,-0.0061218427086977,0.010768030825876,0.0039447009067295,-0.0086614859328378,0.0196005083472168,0.021730619960814,-0.0173029310964226,-0.0101780150951871,-0.000277124982027,0.0005972039456693,0.0036105351860906,,0.0194420231516635,0.0276709396137943,,0.0136776469551323
hpaR,-0.0295585619417474,,-0.0286670049330575,-0.0292627145407372,0.036865114084543,-0.0060940186155416,-0.0117515097887428,-0.0184090186934793,-0.0194334429308285,-0.0030944073668306,-7.38464918529542e-05,-0.047046034652303,-0.045092643558982,0.0006075001372815,0.0332314366825716,,-0.0173004241001247,0.0488026191378036,-0.0425256652318586,-0.0164619930247343,0.0194079383297371,,-0.0203969652182067,-0.0243742905025967
hpt,-0.0138938951402827,-0.003607911324248,0.013464881114688,-0.0374352352128674,-0.0081436672098559,0.0161566283282428,-0.0059960204486589,-0.0044546987891632,0.0238218761886136,-0.0059061353379067,-0.0152781873927322,0.0181970218174063,-0.0048563676803698,0.0146887967751997,-0.0142482347193679,,-0.0020351514417823,-0.0089780125068154,-0.012355426649527,0.0038689850381056,-0.0096363111935223,-0.0092626426484789,-0.0127603020406843,0.0048023283929984
hrpA,-0.0104997627311773,-0.0115288915885478,-0.0085054666906162,-0.0161021932259883,-0.010269360530845,-0.0215668006187298,-0.0003630672237876,-0.0032100199322655,-0.0078461955375063,-0.0022321250512994,-0.0108217518776823,-0.0028625147882943,-0.0056921724687201,-0.0065760608880582,-0.0085824633902364,-0.017915087789994,-0.0255868463435607,-0.0173276805259007,-0.0139216170955122,-0.0145557848341334,-0.0034061663287705,0.0049218364075285,-0.010541476571181,0.0007097235637257
hrpB,0.0112632489080004,0.0152646608790778,0.0104100810846478,0.0148806206559287,0.0026713614247943,-0.0032413663357222,0.0104333356135126,0.0022798993609439,0.0209902418517417,-0.0003500980132727,-0.0065411621925646,0.0007493653237281,0.0045709827006251,-0.0065889958471174,-0.0125380695419432,6.89810928909385e-05,-0.0109662665486098,-0.0004624961704348,-0.0050965160694971,-0.0133804944255806,0.0021175707699278,-0.0503932862707206,-0.0120057221997126,-0.0061021472225202
hscA,,0.0368008746576363,,,,0.0189262168486109,,,,,-0.0399558433960807,-0.0062507440824608,-0.03022119250287,0.040397095111087,-0.0345741049853543,,,,,,,,,
hscC,-0.0281997437431891,-0.0048757618713195,0.0100188273270507,-0.013118479104306,0.0073745183665803,0.0230235963799867,-0.0012656098088367,-0.0126456391796807,0.0023628296260146,0.0433419148769806,0.0031527307132912,,-0.0311417805937144,-0.0451563804380012,-0.0236512038508566,0.00155012069,-0.0238336981373251,0.0037673166336137,,0.0147798999090585,-0.0083341447197093,-0.0419266362039432,0.0128135573910834,0.0094781079074476
hsdM,0.0088411079767752,0.0124729807652774,0.0177035920395218,0.0082433251270171,0.0216359571077708,-0.0016202110010697,-0.009085401880597,-0.0022642207786817,0.0060288060716195,0.0326633390297654,0.0149023194678148,-0.0120585436395468,-0.0081188746418033,0.0028175327101646,-0.0172096710229558,0.0099826686429498,-0.018850508121683,0.0017589797896467,-0.0132583749637487,0.0068808382928892,-0.0010213441909127,0.0036862920890356,-0.0169998369724461,-0.0114642313023941
hsdR,0.0066829612180226,0.125036981818528,0.0101580791244934,0.016114508992735,0.0128235674186919,0.0054988381169853,0.0112674028778044,0.0046163502358964,0.0013926222705792,0.0084762231269793,0.000180079765654,0.005842256889629,0.0082813337485274,-0.0050515241137128,-0.0029085176483373,0.0135137084019897,0.0019293265712696,0.0096283289396491,0.0015714406338624,0.0107476148937289,-2.58781654762393e-05,0.0077623305967726,-7.84062651538108e-05,0.0078079212422471
hslJ,-0.0085628135686396,-0.0346237296769086,0.0073351109340879,0.0397060008988209,-0.0208723856800679,0.0004388331065732,-0.0172957001098433,5.67203034822363e-05,-0.0080920229277412,0.008674429402879,-0.0008757222749243,-0.0096898963242286,-0.125702708957374,0.0040171858405882,-0.0010798381424343,-0.0001019536429383,-0.0134225494834688,0.0824226732664311,-0.0274377619074448,0.0081159904733372,-0.0024023022909442,-0.0036767628244949,,0.0156995610073354
hslO,-0.0146666720049823,-0.0057877577055198,-0.0183038635427179,0.0023949507331125,-0.0189380225357741,0.0022569713616023,-0.0156022048296907,-0.0202007069352666,0.0117220080585376,-0.0011717041473572,-0.0136189471803415,-0.016211869722499,-0.0255821609723237,,-0.0247984557261689,-0.0119579058304801,-0.0386577649343609,-0.0362572172474883,,-0.0352459907562639,0.028652948710232,-6.83605269067364e-05,-0.0051888793713798,
